id,dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites
AVwces8okufWRAb5vlRx,2015-11-06T10:16:28Z,2018-06-25T09:29:38Z,300 Mishawum Rd,Fast Food,Woburn,US,us/ma/woburn/300mishawumrd/-1161002137,42.503903,-71.132748,McDonald's,01801,MA,"https://www.trip.com/woburn-ma/restaurants/mcdonalds_2,https://foursquare.com/v/mcdonalds/4b7e983ff964a5206ff42fe3,http://www.dexknows.com/business_profiles/mc_donald_s_woburn-l914076038,https://foursquare.com/v/mcdonalds/4b7e983ff964a5206ff42fe3/menu,https://www.allmenus.com/ma/woburn/188768-mcdonalds/menu/","http://mcdonalds.com,http://www.mcdonalds.com"
AVwcsXYaIN2L1WUfn2dL,2016-03-29T04:48:40Z,2018-06-25T09:29:37Z,1190 Providence Rd,Fast Food Restaurant,Whitinsville,US,us/ma/whitinsville/1190providencerd/-1161002137,42.125526,-71.645913,McDonald's,01588,MA,"https://foursquare.com/v/mcdonalds/4b928d0af964a520760334e3/menu,http://www.citysearch.com/profile/824849710/whitinsville_ma/mcdonald_s.html,http://www.yellowpages.com/whitinsville-ma/mip/mcdonalds-18307570,https://www.allmenus.com/ma/whitinsville/188763-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b928d0af964a520760334e3",http://www.mcdonalds.com
AVwc3cSmkufWRAb5z2SV,2016-03-29T04:41:38Z,2018-06-25T09:29:37Z,212 Main St,Fast Food,Wilmington,US,us/ma/wilmington/212mainst/-1161002137,42.557448,-71.181499,McDonald's,01887,MA,"http://www.yellowpages.com/wilmington-ma/mip/mcdonalds-6129349,https://foursquare.com/v/mcdonalds/4bc4893d4cdfc9b673bb9821,https://www.yellowpages.com/wilmington-ma/mip/mcdonalds-6129349,https://www.allmenus.com/ma/wilmington/188764-mcdonalds/menu/,http://www.citysearch.com/profile/34267440/wilmington_ma/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4bc4893d4cdfc9b673bb9821/menu,http://tripadvisor.com/Restaurant_Review-g41941-d4157701-Reviews-McDonald_s-Wilmington_Massachusetts.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdFWc6kufWRAb52Ii-,2015-07-19T21:00:43Z,2018-06-25T09:29:36Z,44 E Main St,Fast Food,Webster,US,us/ma/webster/44emainst/-1161002137,42.055826,-71.873999,McDonald's,01570,MA,"http://www.citysearch.com/profile/46068970/webster_ma/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4b995d36f964a520ff7535e3,http://www.yellowpages.com/webster-ma/mip/mcdonalds-14585243,https://foursquare.com/v/mcdonalds/4b995d36f964a520ff7535e3/menu,http://tripadvisor.com/Restaurant_Review-g41890-d905629-Reviews-McDonald_s-Webster_Massachusetts.html,https://www.tripadvisor.com/Restaurant_Review-g41890-d905629-Reviews-McDonald_s-Webster_Massachusetts.html,https://www.allmenus.com/ma/webster/188748-mcdonalds/menu/,http://www.tripadvisor.com/Restaurant_Review-g41890-d905629-Reviews-McDonald_s-Webster_Massachusetts.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwc1B6C_7pvs4fzzZyE,2016-06-08T16:14:30Z,2018-06-25T09:29:36Z,789 Main St,Fast Food,Waltham,US,us/ma/waltham/789mainst/-1161002137,42.376247,-71.241667,McDonald's,02451,MA,"https://www.yellowpages.com/waltham-ma/mip/mcdonalds-467313344,http://www.yellowpages.com/waltham-ma/mip/mcdonalds-467313344,https://foursquare.com/v/mcdonalds/4b26c278f964a5207f8024e3,https://www.allmenus.com/ma/waltham/188746-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b26c278f964a5207f8024e3/menu,http://www.citysearch.com/profile/4791991/waltham_ma/mcdonald_s.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdU1JdkufWRAb54uB-,2015-10-26T23:05:16Z,2018-06-25T09:29:35Z,20 Main St,Fast Food Restaurant,Townsend,US,us/ma/townsend/20mainst/-1161002137,42.650503,-71.662674,McDonald's,01469,MA,"http://www.yellowpages.com/townsend-ma/mip/mcdonalds-14265168,https://www.yellowpages.com/townsend-ma/mip/mcdonalds-14265168,http://www.tripadvisor.com/Restaurant_Review-g41867-d4159010-Reviews-McDonald_s-Townsend_Massachusetts.html,https://www.allmenus.com/ma/townsend/188741-mcdonalds/menu/,http://tripadvisor.com/Restaurant_Review-g41867-d4159010-Reviews-McDonald_s-Townsend_Massachusetts.html,http://www.citysearch.com/profile/4612642/townsend_ma/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4c7d7e698da18cfa71919fce/menu,https://foursquare.com/v/mcdonalds/4c7d7e698da18cfa71919fce","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
AVwdAItCIN2L1WUfrMbM,2015-11-30T18:17:51Z,2018-06-25T09:29:35Z,595 Main St,Fast Food Restaurant,Walpole,US,us/ma/walpole/595mainst/-1161002137,42.157222,-71.243549,McDonald's,02081,MA,"http://www.yellowpages.com/walpole-ma/mip/mcdonalds-1785480,https://www.allmenus.com/ma/walpole/188744-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b75b918f964a520d31f2ee3/menu,https://foursquare.com/v/mcdonalds/4b75b918f964a520d31f2ee3,http://tripadvisor.com/Restaurant_Review-g41879-d4158809-Reviews-McDonald_s-Walpole_Massachusetts.html,http://www.tripadvisor.com/Restaurant_Review-g41879-d4158809-Reviews-McDonald_s-Walpole_Massachusetts.html,https://www.yellowpages.com/walpole-ma/mip/mcdonalds-1785480,http://www.citysearch.com/profile/4713806/walpole_ma/mcdonald_s.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdc6QkkufWRAb56DlY,2016-03-28T05:34:12Z,2018-06-25T09:29:34Z,282 Winthrop St,Fast Food,Taunton,US,us/ma/taunton/282winthropst/-1161002137,41.88896,-71.120789,McDonald's,02780,MA,"https://foursquare.com/v/mcdonalds/4b958bf7f964a520ada834e3,https://www.allmenus.com/ma/taunton/188737-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4b958bf7f964a520ada834e3/menu,http://www.citysearch.com/profile/4841319/taunton_ma/mc_donald_s.html,http://tripadvisor.com/Restaurant_Review-g41860-d4157797-Reviews-McDonald_s-Taunton_Massachusetts.html,https://www.yellowpages.com/taunton-ma/mip/mcdonalds-11870673","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdsjnDByjofQCxrp_O,2015-11-05T18:48:11Z,2018-06-25T09:29:33Z,660 Liberty St,Fast Food,Springfield,US,us/ma/springfield/660libertyst/-1161002137,42.12193,-72.584242,McDonald's,01104,MA,"http://www.citysearch.com/profile/35906237/springfield_ma/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4bb62e7b6edc76b0eb85301c/menu,https://foursquare.com/v/mcdonalds/4bb62e7b6edc76b0eb85301c,http://www.yellowpages.com/springfield-ma/mip/mcdonalds-336849,https://www.yellowpages.com/springfield-ma/mip/mcdonalds-336849,https://www.allmenus.com/ma/springfield/188729-mcdonalds/menu/,http://www.yellowbook.com/profile/mcdonalds_1623534249.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdbqmQkufWRAb552W1,2015-11-05T18:38:03Z,2018-06-25T09:29:33Z,360 Main St,Fast Food Restaurants,Springfield,US,us/ma/springfield/360mainst/-1161002137,42.091561,-72.579647,McDonald's,01105,MA,"http://www.yellowbook.com/profile/mcdonalds_1532517196.html,https://www.allmenus.com/ma/springfield/188728-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4e4760491f6e29f10db3bff7,https://www.yellowpages.com/springfield-ma/mip/mcdonalds-6490220,http://tripadvisor.com/Restaurant_Review-g60968-d4440221-Reviews-McDonald_s-Springfield_Massachusetts.html,http://www.citysearch.com/profile/35906341/springfield_ma/mcdonald_s.html","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AV1c-wlt3-Khe5l_McNk,2017-07-19T22:32:22Z,2018-06-25T09:29:33Z,2392 Main St,Fast Food Restaurants,Springfield,US,us/ma/springfield/2392mainst/-1161002137,42.111552,-72.603359,McDonald's,01107,MA,"https://www.yellowpages.com/springfield-ma/mip/mcdonalds-2317103,http://www.yellowbook.com/profile/mcdonalds_1895774890.html,https://www.allmenus.com/ma/springfield/188727-mcdonalds/menu/,http://www.citysearch.com/profile/614589530/springfield_ma/mcdonald_s.html,https://foursquare.com/v/mcdonalds/4ba05c84f964a520456a37e3","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdIRedIN2L1WUfsf_z,2015-11-30T18:25:40Z,2018-06-25T09:29:33Z,1402 Allen St,Fast Food Restaurant,Springfield,US,us/ma/springfield/1402allenst/-1161002137,42.095053,-72.512539,McDonald's,01118,MA,"https://www.allmenus.com/ma/springfield/188724-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bba4453b35776b020baca01,https://foursquare.com/v/mcdonalds/4bba4453b35776b020baca01/menu,http://www.yellowpages.com/springfield-ma/mip/mcdonalds-2053957,http://www.yellowbook.com/profile/mcdonalds_1492391930.html,https://www.yellowpages.com/springfield-ma/mip/mcdonalds-2053957","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
AVwdjZbmByjofQCxqPGw,2016-03-30T04:26:33Z,2018-06-25T09:29:33Z,1610 Boston Rd,Fast Food Restaurants,Springfield,US,us/ma/springfield/1610bostonrd/-1161002137,42.142989,-72.48923,McDonald's,01129,MA,"http://www.yellowbook.com/profile/mcdonalds_1631246324.html,https://www.yellowpages.com/springfield-ma/mip/mcdonalds-704405,https://foursquare.com/v/mcdonalds/4beecec32c082d7f35e53042/menu,https://www.allmenus.com/ma/springfield/188725-mcdonalds/menu/",http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
AVwdDlQLIN2L1WUfrwVm,2015-12-02T19:41:17Z,2018-06-25T09:29:33Z,59 W Main St,Fast Food Restaurants,Spencer,US,us/ma/spencer/59wmainst/-1161002137,42.23341,-72.012516,McDonald's,01562,MA,"https://www.tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,https://www.allmenus.com/ma/spencer/188722-mcdonalds/menu/,http://tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,https://foursquare.com/v/4ca735f876d3a09377d2086b,https://foursquare.com/v/mcdonalds/4ca735f876d3a09377d2086b,http://www.yellowpages.com/spencer-ma/mip/mcdonalds-7457718,https://foursquare.com/v/mcdonalds/4ca735f876d3a09377d2086b/menu,http://www.tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,http://www.citysearch.com/profile/4621253/spencer_ma/mcdonald_s.html,https://www.yellowpages.com/spencer-ma/mip/mcdonalds-7457718","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwdDlQLIN2L1WUfrwVm,2015-12-02T19:41:17Z,2018-06-25T09:29:33Z,59 W Main St,Fast Food,Spencer,US,us/ma/spencer/59wmainst/-1161002137,42.23341,-72.012516,McDonald's,01562,MA,"https://www.tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,https://www.allmenus.com/ma/spencer/188722-mcdonalds/menu/,http://tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,https://foursquare.com/v/4ca735f876d3a09377d2086b,https://foursquare.com/v/mcdonalds/4ca735f876d3a09377d2086b,http://www.yellowpages.com/spencer-ma/mip/mcdonalds-7457718,https://foursquare.com/v/mcdonalds/4ca735f876d3a09377d2086b/menu,http://www.tripadvisor.com/Restaurant_Review-g41847-d4617330-Reviews-McDonald_s-Spencer_Massachusetts.html,http://www.citysearch.com/profile/4621253/spencer_ma/mcdonald_s.html,https://www.yellowpages.com/spencer-ma/mip/mcdonalds-7457718","http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AV1TppAe3D1zeR_xEzJQ,2017-07-18T03:03:31Z,2018-06-25T09:29:22Z,1433 SW 107th Ave,Fast Food Restaurant,Miami,US,us/fl/miami/1433sw107thave/-448666054,25.754984,-80.368058,Five Guys,33174,FL,"https://www.allmenus.com/fl/miami/307129-five-guys/menu/,https://www.trip.com/west-miami-fl/restaurants/five-guys,https://foursquare.com/v/five-guys/4d8a77b7141e6a31625c7356",http://fiveguys.com
AVwdZcGEkufWRAb55egc,2016-03-24T10:25:24Z,2018-06-25T09:28:10Z,1601 W Kirby St,Fast Food Restaurant and Mexican Restaurant,Wylie,US,us/tx/wylie/1601wkirbyst/-864103396,33.007329,-96.554127,Taco Bell,75098,TX,"https://www.allmenus.com/tx/wylie/193638-taco-bell/menu/,https://foursquare.com/v/taco-bell/4c252d1d136d20a17321e361,https://foursquare.com/v/taco-bell/4c252d1d136d20a17321e361/menu",http://www.tacobell.com
AVwdDkuikufWRAb5118z,2016-06-20T17:25:26Z,2018-06-25T09:28:08Z,7425 S Broadway Ave,Fast Food Restaurant,Tyler,US,us/tx/tyler/7425sbroadwayave/-864103396,32.274786,-95.306757,Taco Bell,75703,TX,"https://www.allmenus.com/tx/tyler/193617-taco-bell/menu/,http://www.allmenus.com/tx/whitehouse/193617-taco-bell/menu/,https://www.yellowpages.com/tyler-tx/mip/taco-bell-16000230,https://foursquare.com/v/taco-bell/4bc26295461576b003647d32","https://locations.tacobell.com/tx/tyler/7425-s--broadway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028285andutm_content=website,http://www.tacobell.com"
AV0aJ-e7-gnIPe8DVwr6,2017-07-06T23:06:49Z,2018-06-25T09:27:52Z,100 Business Loop 70 E,Fast Food Restaurants,Columbia,US,us/mo/columbia/100businessloop70e/-2061630068,38.964944,-92.336364,Burger King,65203,MO,"https://www.allmenus.com/mo/columbia/190842-burger-king/menu/,http://www.citysearch.com/profile/5887502/columbia_mo/burger_king.html,https://www.yellowpages.com/columbia-mo/mip/burger-king-6425480",https://locations.bk.com/mo/columbia/100-east-bus-loop-70.html
AVwd26prkufWRAb593IL,2015-11-30T18:50:23Z,2018-06-25T09:26:55Z,615 Martin Luther King Jr Blvd,Fast Food Restaurant and Burger Joint,Savannah,US,us/ga/savannah/615martinlutherkingjrblvd/-791445730,32.070343,-81.101032,Wendy's,31401,GA,"https://www.yellowpages.com/savannah-ga/mip/wendys-3311557,https://www.allmenus.com/ga/savannah/180820-wendys/menu/,https://foursquare.com/v/wendys/4b58997ff964a520856028e3/menu,http://www.citysearch.com/profile/3134689/savannah_ga/wendy_s.html,https://foursquare.com/v/wendys/4b58997ff964a520856028e3",http://www.wendys.com
AVwdiRbzkufWRAb562YV,2016-05-15T21:09:26Z,2018-06-25T09:26:53Z,1123 Roswell Rd,Fast Food Restaurant and Burger Joint,Marietta,US,us/ga/marietta/1123roswellrd/-791445730,33.95111,-84.518962,Wendy's,30062,GA,"https://foursquare.com/v/wendys/4b89a9def964a5201f4a32e3,https://www.allmenus.com/ga/marietta/180780-wendys/menu/,http://tripadvisor.com/Restaurant_Review-g35091-d4368951-Reviews-Wendy_s-Marietta_Georgia.html,http://www.citysearch.com/profile/2903952/marietta_ga/wendy_s.html,https://foursquare.com/v/wendys/4b89a9def964a5201f4a32e3/menu",http://www.wendys.com
AVwdb1nU_7pvs4fz53qu,2016-04-30T08:27:34Z,2018-06-25T09:26:53Z,273 Keys Ferry St,Fast Food Restaurants,McDonough,US,us/ga/mcdonough/273keysferryst/-791445730,33.446887,-84.138326,Wendy's,30253,GA,"https://www.yellowpages.com/mcdonough-ga/mip/wendys-7863995,http://tripadvisor.com/Restaurant_Review-g35102-d4615054-Reviews-Wendy_s-McDonough_Georgia.html,https://www.allmenus.com/ga/mcdonough/180785-wendys/menu/,https://foursquare.com/v/wendys/4be84ab1c5220f47c98ea9ca,https://foursquare.com/v/wendys/4be84ab1c5220f47c98ea9ca/menu",http://www.wendys.com
AVwcgFqqkufWRAb5v1eH,2015-10-20T00:52:56Z,2018-06-25T09:26:53Z,1117 W Spring St,Fast Food Restaurant,Monroe,US,us/ga/monroe/1117wspringst/-791445730,33.792748,-83.731443,Wendy's,30655,GA,"https://www.yellowpages.com/monroe-ga/mip/wendys-1927376,http://www.citysearch.com/profile/3082716/monroe_ga/wendy_s.html,https://www.allmenus.com/ga/monroe/180788-wendys/menu/,https://foursquare.com/v/wendys/4bfec6dfdaf9c9b6823ef9ef/menu,https://foursquare.com/v/wendys/4bfec6dfdaf9c9b6823ef9ef","http://www.wendys.com,http://wendys.com"
AVwcmhjDkufWRAb5w_z_,2015-10-23T01:54:00Z,2018-06-25T09:26:53Z,430 S Belair Rd,Fast Food Restaurants,Augusta,US,us/ga/augusta/430sbelairrd/-791445730,33.486344,-82.13351,Wendy's,30907,GA,"http://www.yellowpages.com/augusta-ga/mip/wendys-467452132,https://foursquare.com/v/wendys/4b54a5faf964a520afc427e3,https://www.allmenus.com/ga/augusta/180783-wendys/menu/","http://wendys.com,http://www.wendys.com"
AVwcluhz_7pvs4fzwyJN,2016-04-05T03:02:37Z,2018-06-25T09:26:53Z,2341 N Columbia St,Fast Food Restaurant,Milledgeville,US,us/ga/milledgeville/2341ncolumbiast/-791445730,33.108582,-83.254192,Wendy's,31061,GA,"https://foursquare.com/v/wendys/4bafde4ef964a52078273ce3,https://foursquare.com/v/wendys/4bafde4ef964a52078273ce3/menu,http://www.citysearch.com/profile/3117233/milledgeville_ga/wendy_s.html,https://www.allmenus.com/ga/milledgeville/180787-wendys/menu/,http://tripadvisor.com/Restaurant_Review-g35115-d4624979-Reviews-Wendy_s-Milledgeville_Georgia.html,http://www.yellowpages.com/milledgeville-ga/mip/wendys-1218768","http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJYD3APfFyZb1SUEABa1jmpS3OwA6Ks1I57XZf6k02m5Dvu9lByiHtpkoNNoG8cU_ZaobcdIQRWWL0md66ueT5A43ZGYiNwtovEGOgxdPQDfBzBm_AmXzmBTBk62JzmDO7Dtx-HHkNoox5ES3Ec5dXFLuW5rWaPa1RvXLXPzhDXm3S_YlAKU2Boro-4PLACNUmcza8nrVy_fzm0xyTULUoEEZ9wFukyZHufUtWn-LoyAAUrKHW_eNWV5yj61VM-YKgztWPxr1m69CU3Xcnsy9RtabxZMeaeGXJWfgH0dotSNjDkyPtXFSEVmYtKsAZJBPQgMVY7eZIMgUPPdIqHv5K0g&placement=listing_profile&cs_user=unknown&cs_session=e403c58902631e046092996f08c79277aa889e60"
AVwcfXocIN2L1WUflhAb,2015-11-28T18:16:09Z,2018-06-25T09:26:52Z,260 Cooper Rd,Fast Food Restaurant and Burger Joint,Loganville,US,us/ga/loganville/260cooperrd/-791445730,33.880381,-83.939657,Wendy's,30052,GA,"https://www.allmenus.com/ga/loganville/180767-wendys/menu/,https://foursquare.com/v/wendys/4b5ce5a7f964a520d94929e3,https://www.tripadvisor.com/Restaurant_Review-g35072-d4638011-Reviews-Wendy_s-Loganville_Georgia.html,http://tripadvisor.com/Restaurant_Review-g35072-d4638011-Reviews-Wendy_s-Loganville_Georgia.html,http://www.tripadvisor.com/Restaurant_Review-g35072-d4638011-Reviews-Wendy_s-Loganville_Georgia.html,https://foursquare.com/v/wendys/4b5ce5a7f964a520d94929e3/menu","http://www.wendys.com,http://wendys.com"
AVwd7Gr9ByjofQCxtsh5,2016-03-21T01:38:20Z,2018-06-25T09:26:52Z,4331 Atlanta Hwy,Fast Food Restaurant,Loganville,US,us/ga/loganville/4331atlantahwy/-791445730,33.839726,-83.905798,Wendy's,30052,GA,"https://www.allmenus.com/ga/loganville/180768-wendys/menu/,https://foursquare.com/v/wendys/4bc8f83f937ca593efe9a492/menu,http://atlanta.citysearch.com/profile/2898653/loganville_ga/wendy_s.html,https://foursquare.com/v/wendys/4bc8f83f937ca593efe9a492,http://www.urbanspoon.com/r/9/806947/restaurant/Atlanta/Wendys-Old-Fashioned-Hamburgers-Loganville,http://www.menuism.com/restaurants/wendys-loganville-258397,http://www.allmenus.com/ga/loganville/180768-wendys/menu/",http://www.wendys.com
AVwdlv0fByjofQCxqm75,2015-11-02T15:44:53Z,2018-06-25T09:26:51Z,3015 Panola Rd,Fast Food Restaurant,Lithonia,US,us/ga/lithonia/3015panolard/-791445730,33.699522,-84.17274,Wendy's,30038,GA,"http://www.citysearch.com/profile/33619855/lithonia_ga/wendy_s.html,https://foursquare.com/v/wendys/4bfec92cc30a2d7f4101101d,https://www.allmenus.com/ga/lithonia/180763-wendys/menu/,https://foursquare.com/v/wendys/4bfec92cc30a2d7f4101101d/menu,http://www.superpages.com/bp/lithonia-ga/wendys-L0096076554.htm",http://www.wendys.com
AVwdNSSPkufWRAb53cQa,2016-03-28T05:51:17Z,2018-06-25T09:01:05Z,184 Endicott St,Fast food restaurants,Danvers,US,us/ma/danvers/184endicottst/-2061630068,42.547923,-70.942014,Burger King,01923,MA,"https://www.allmenus.com/ma/danvers/197630-burger-king/menu/,http://www.yellowbook.com/profile/burger-king_1498077499.html,https://foursquare.com/v/burger-king/4be1a58142e8c928197e3406,https://foursquare.com/v/burger-king/4be1a58142e8c928197e3406/menu,http://tripadvisor.com/Restaurant_Review-g41519-d4160812-Reviews-Burger_King-Danvers_Massachusetts.html,http://www.citysearch.com/profile/4685485/danvers_ma/burger_king.html",http://www.bk.com
AVwdzorbIN2L1WUfzYva,2016-02-26T13:47:28Z,2018-06-25T09:01:04Z,1291 Boston Rd,Fast Food Restaurants,Springfield,US,us/ma/springfield/1291bostonrd/1251271227,42.140526,-72.50087,Boston Road Pizza,01119,MA,"http://www.yellowbook.com/profile/boston-road-pizza_1899492766.html,http://www.yellowpages.com/springfield-ma/mip/boston-road-pizza-495880786",http://bostonroadpizza.com
AVzn71MY-gnIPe8DT0h0,2017-06-27T05:04:00Z,2018-06-25T09:01:01Z,6134 State Route 14,Fast Food Restaurant,Ravenna,US,us/oh/ravenna/6134stateroute14/-1161002137,41.157059,-81.219054,McDonald's,44266,OH,"https://foursquare.com/v/mcdonalds/4dea99f2d164ef597cf0394e,https://www.allmenus.com/oh/ravenna/195375-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4dea99f2d164ef597cf0394e/menu,http://www.yellowbook.com/profile/mcdonalds_1887183378.html",http://mcdonalds.com
AVwdzKj-kufWRAb59W3R,2016-03-03T00:21:41Z,2018-06-25T09:01:00Z,4402 Little Rd,Fast Food Restaurant,Arlington,US,us/tx/arlington/4402littlerd/-230200247,32.679467,-97.195027,Boston Market,76016,TX,"http://www.tripadvisor.com/Restaurant_Review-g30183-d5592109-Reviews-Boston_Market-Arlington_Texas.html,https://www.tripadvisor.com/Restaurant_Review-g30183-d5592109-Reviews-Boston_Market-Arlington_Texas.html,https://foursquare.com/v/boston-market/4c3e44c81ef0d13a0a149280,https://www.allmenus.com/tx/arlington/147418-boston-market/menu/,https://foursquare.com/v/boston-market/4c3e44c81ef0d13a0a149280/menu,http://tripadvisor.com/Restaurant_Review-g30183-d5592109-Reviews-Boston_Market-Arlington_Texas.html,http://www.yellowpages.com/arlington-tx/mip/boston-market-14711,https://foursquare.com/v/4c3e44c81ef0d13a0a149280,http://www.yellowbook.com/profile/boston-market_1537675000.html","http://www.bostonmarket.com,http://bostonmarket.com"
AVwchgsQkufWRAb5wGKD,2016-05-12T23:12:54Z,2018-06-25T09:00:58Z,15 Highland Ave,Fast Food Restaurants,Attleboro,US,us/ma/attleboro/15highlandave/-1265205452,41.92023235,-71.35787658,D'Angelo Grilled Sandwiches,02703,MA,"http://www.citysearch.com/profile/4824872/attleboro_ma/d_angelo_grilled_sandwiches.html,http://www.yellowpages.com/attleboro-ma/mip/dangelo-grilled-sandwiches-14099618,https://foursquare.com/v/dangelo-grilled-sandwiches/4b758a44f964a520bd122ee3,https://foursquare.com/v/dangelo-grilled-sandwiches/4b758a44f964a520bd122ee3/menu,http://www.yellowbook.com/profile/dangelo-grilled-sandwiches_1633934820.html","http://www.dangelos.com,http://dangelos.com"
