"Address","City","State","Zip_Code","Name","Income_Mean","Income_Median"
"1205 6th Ave Se","Aberdeen","SD",57401,"Arby's",55044,47793.333333333336
"4341 South 1st Street","Abilene","TX",79605,"Taco Bell",51258.92307692308,79425.53846153847
"2810 S 14th St","Abilene","TX",79605,"Subway",51258.92307692308,79425.53846153847
"3824 S Clack St","Abilene","TX",79606,"Arby's",51258.92307692308,79425.53846153847
"470 Cummings St","Abingdon","VA",24210,"Arby's",60952.5,47182.5
"3630 Cobb Pkwy Nw","Acworth","GA",30101,"Burger King",89157,120652.8
"5080 Cherokee St","Acworth","GA",30101,"Taco Bell",89157,120652.8
"5020 Cherokee Road","Acworth","GA",30101,"Krystal",89157,120652.8
"3319 Cobb Pkwy Nw","Acworth","GA",30101,"Arby's",89157,120652.8
"500 N Mississippi","Ada","OK",74820,"Taco Bell",42968,34875.333333333336
"7867 Adairsville Hwy","Adairsville","GA",30103,"Taco Bell",53935,55242
"101 Princeton Blvd","Adairsville","GA",30103,"Hardee's",53935,55242
"5697 Kanan Rd","Agoura Hills","CA",91301,"Baskin-Robbins",182475,300000
"30651 Thousand Oaks Blvd","Agoura Hills","CA",91301,"Ameci Pizza & Pasta",182475,300000
"2571 Whiskey Rd","Aiken","SC",29803,"Subway",68318,117242.71428571429
"1650 Copley Rd","Akron","OH",44320,"McDonald's",51568.142857142855,50195.68571428571
"260 E Cuyahoga Falls Ave","Akron","OH",44310,"Dairy Queen",51568.142857142855,50195.68571428571
"3454 Manchester Rd","Akron","OH",44319,"Mr. Hero",51568.142857142855,50195.68571428571
"3273 Manchester Rd","Akron","OH",44319,"McDonald's",51568.142857142855,50195.68571428571
"1345 Vernon Odom Blvd","Akron","OH",44320,"Rally's",51568.142857142855,50195.68571428571
"901 Marina Village Pkwy","Alameda","CA",94501,"Round Table Pizza",89726.375,72782.25
"900 San Pablo Ave","Albany","CA",94706,"Subway",98633,300000
"1637 Liberty Expy SE","Albany","GA",31705,"Subway",46413.53846153846,54255.46153846154
"1103 N Westover Blvd","Albany","GA",31707,"Subway",46413.53846153846,54255.46153846154
"31 Holland Ave","Albany","NY",12209,"McDonald's",56957.21428571428,131951.57142857142
"1814 Central Ave","Albany","NY",12205,"McDonald's",56957.21428571428,131951.57142857142
"1066 Madison Ave","Albany","NY",12208,"Subway",56957.21428571428,131951.57142857142
"106 Wolf Rd","Albany","NY",12205,"McDonald's",56957.21428571428,131951.57142857142
"3232 Pacific Blvd SE","Albany","OR",97321,"McDonald's",52950,49922.25
"805 E Main St","Albert Lea","MN",56007,"China Restaurant",46557.666666666664,37826.333333333336
"2707 Bridge Ave","Albert Lea","MN",56007,"Arby's",46557.666666666664,37826.333333333336
"4701 Paseo Del Norte","Albuquerque","NM",87113,"Arby's",63773.38983050847,97945.81355932204
"4720 Montgomery Blvd NE","Albuquerque","NM",87109,"Del Taco",63773.38983050847,97945.81355932204
"1408 Mercantile Ave NE","Albuquerque","NM",87107,"Panda Express",63773.38983050847,97945.81355932204
"12765 Broadway St","Alden","NY",14004,"Subway",66095,58163
"1402 SE 3rd St","Aledo","IL",61231,"McDonald's",54015,46321
"6020 Old Boyce Rd","Alexandria","LA",71303,"Burger King",61826.42857142857,70764.28571428571
"626 Mac Arthur","Alexandria","LA",71303,"Taco Bell",61826.42857142857,70764.28571428571
"4817 Highway 29 S","Alexandria","MN",56308,"Taco Bell",58920.5,46120.5
"6308 Richmond Hwy","Alexandria","VA",22306,"Jerry's Subs & Pizza",108140.59375,149468.9375
"125 S Randall Rd","Algonquin","IL",60102,"McDonald's",113415,104450.5
"500 E Algonquin Rd","Algonquin","IL",60102,"McDonald's",113415,104450.5
"1520 W Valley Blvd","Alhambra","CA",91803,"McDonald's",75486.22222222222,59440.11111111111
"2521 W Commonwealth Ave","Alhambra","CA",91803,"Carl's Jr",75486.22222222222,59440.11111111111
"1201 E Main St","Alice","TX",78332,"Big House Burgers",53805,30317.5
"2693 Brodhead Rd","Aliquippa","PA",15001,"Subway",67456,57618.333333333336
"5371 Lake Michigan Dr","Allendale","MI",49401,"McDonald's",61596.666666666664,54368.333333333336
"6175 Lake Michigan Dr","Allendale","MI",49401,"Subway",61596.666666666664,54368.333333333336
"1635 W State St","Alliance","OH",44601,"Dairy Queen",48708.2,40592.2
"1001 S State Ave","Alpena","MI",49707,"Dairy Queen",54361.8,40435.4
"2250 US Highway 23 S","Alpena","MI",49707,"Arby's",54361.8,40435.4
"2125 Windsor Ave","Altadena","CA",91001,"Jack in the Box",88514,181586.5
"2234 Lincoln Ave","Altadena","CA",91001,"Panda Express",88514,181586.5
"5807 SW 45th Ave","Amarillo","TX",79109,"Subway",64852.76,92547.04
"1310 E Lamar St","Americus","GA",31709,"McDonald's",40788.4,25832.2
"230 S Duff Ave","Ames","IA",50010,"Chick-Fil-A",60589.8,55986
"620 Lincoln Way Ste 5","Ames","IA",50010,"Pizza Hut",60589.8,55986
"2817 E 13th St","Ames","IA",50010,"Burger King",60589.8,55986
"1104 Sunrise Hwy","Amityville","NY",11701,"Burger King",93164.66666666667,142273.66666666666
"5747 E La Palma Ave","Anaheim","CA",92807,"Baskin-Robbins",72411,124430.61904761905
"2009 E Greenville St","Anderson","SC",29621,"Burger King",56014.333333333336,101354.44444444444
"96 Cannan Dr","Angleton","TX",77515,"Chicken Express",108019,300000
"1020 E 1st St","Ankeny","IA",50021,"Burger King",90891,83104.66666666667
"2501 Se Delaware Ave","Ankeny","IA",50021,"Burger King",90891,83104.66666666667
"151 S Zeeb Rd","Ann Arbor","MI",48103,"Burger King",111892.9375,174064.75
"3860 S State Rd","Ann Arbor","MI",48108,"Taco Bell",111892.9375,174064.75
"3605 E 18th St","Antioch","CA",94509,"Burger King",60612.5,87696
"2505 A St","Antioch","CA",94509,"Jack in the Box",60612.5,87696
"3051 W Apache Trl","Apache Junction","AZ",85120,"KFC",54092.666666666664,122305.66666666667
"1608 W Orange Blossom Trl","Apopka","FL",32712,"Firehouse Subs",56894.833333333336,43891.5
"1681 Rock Springs Rd","Apopka","FL",32712,"McDonald's",56894.833333333336,43891.5
"3301 E Calumet St","Appleton","WI",54915,"Tom's Drive In",70830.27272727272,62299.72727272727
"4301 W Wisconsin Ave","Appleton","WI",54913,"Taco Bell",70830.27272727272,62299.72727272727
"610 Chestnut St","Arapahoe","NE",68922,"Subway",47478.5,37517.5
"161 E Live Oak Ave","Arcadia","CA",91006,"Pizza Hut",82843.6,111776
"121 E Foothill Blvd","Arcadia","CA",91006,"Pizza Hut",82843.6,111776
"1016 E Oak St","Arcadia","FL",34266,"Burger King",48594.333333333336,126342.33333333333
"1510 N Summit St","Arkansas City","KS",67005,"SONIC Drive-In",46179.333333333336,37196.333333333336
"196 Massachusetts Ave","Arlington","MA",2474,"Little Q Hot Pot",123628.83333333333,170922.16666666666
"6401 New York Ave","Arlington","TX",76018,"Subway",69631.29166666667,88018.33333333333
"4402 Little Rd","Arlington","TX",76016,"Boston Market",69631.29166666667,88018.33333333333
"1170 W Branch St","Arroyo Grande","CA",93420,"In-N-Out Burger",76230.66666666667,139652.66666666666
"12580 W 64th Ave","Arvada","CO",80004,"Burger King",74636.66666666667,80163
"758 W Dixie Dr","Asheboro","NC",27205,"Burger King",46651.5,35505.75
"625 W Dixie Dr","Asheboro","NC",27205,"Taco Bell",46651.5,35505.75
"1644 Hendersonville Rd","Asheville","NC",28803,"Boston Market",60457.1,95030.6
"12759 Us Route 60","Ashland","KY",41102,"Dairy Queen",55000.333333333336,43936.666666666664
"1442 Winchester Ave","Ashland","KY",41101,"Fat Patty's",55000.333333333336,43936.666666666664
"1504 Claremont Ave","Ashland","OH",44805,"McDonald's",52144.333333333336,84089.16666666667
"3114 Ditmars Blvd","Astoria","NY",11105,"Dunkin' Donuts",68954.66666666667,56106.5
"645 Marine Dr","Astoria","OR",97103,"McDonald's",57163.5,48724.5
"7085 El Camino Real","Atascadero","CA",93422,"Carl's Jr",62049,50174
"8304 El Camino Real","Atascadero","CA",93422,"Burger King",62049,50174
"376 Oak St","Athens","GA",30601,"Dairy Queen",57656.6,45459.2
"1076 W Broad St","Athens","GA",30606,"Dairy Queen",57656.6,45459.2
"3473 Clairmont Rd NE","Atlanta","GA",30319,"Dairy Queen",76480.66129032258,74091.5
"5220 Buford Hwy NE","Atlanta","GA",30340,"McDonald's",76480.66129032258,74091.5
"410 North Ave NE","Atlanta","GA",30308,"Dairy Queen",76480.66129032258,74091.5
"1825 Piedmont Ave NE","Atlanta","GA",30324,"Subway",76480.66129032258,74091.5
"4400 Ashford Dunwoody Rd NE","Atlanta","GA",30346,"Dairy Queen",76480.66129032258,74091.5
"2781 Chamblee Tucker Rd","Atlanta","GA",30341,"Dairy Queen",76480.66129032258,74091.5
"3280 Peachtree Rd NE","Atlanta","GA",30305,"Chick-fil-A",76480.66129032258,74091.5
"1519 Norman Berry Dr","Atlanta","GA",30344,"Dairy Queen",76480.66129032258,74091.5
"1500 Mayport Rd","Atlantic Beach","FL",32233,"Hardee's",41673,33570
"609 S Mississippi Ave","Atoka","OK",74525,"Taco Mayo",53881,33273
"15 Highland Ave","Attleboro","MA",2703,"D'Angelo Grilled Sandwiches",90517,219289.66666666666
"1717 Grass Valley Hwy","Auburn","CA",95603,"Taco Bell",89314.66666666667,146092
"130 Grass Valley Hwy","Auburn","CA",95603,"In-N-Out Burger",89314.66666666667,146092
"4885 Garfield Rd","Auburn","MI",48611,"McDonald's",64412,56146
"501 15th St NE","Auburn","WA",98002,"Taco Bell",74413.5,110401.5
"4402 Baldwin Rd","Auburn Hills","MI",48326,"Sbarro",61089.333333333336,50015.333333333336
"3950 Baldwin Rd","Auburn Hills","MI",48326,"McDonald's",61089.333333333336,50015.333333333336
"3170 Deans Bridge Rd","Augusta","GA",30906,"Krystal",47681.13333333333,66870.86666666667
"3116 Washington Road","Augusta","GA",30909,"Krystal",47681.13333333333,66870.86666666667
"4478 Columbia Rd","Augusta","GA",30907,"McDonald's",47681.13333333333,66870.86666666667
"430 S Belair Rd","Augusta","GA",30907,"Wendy's",47681.13333333333,66870.86666666667
"1720 Walton Way","Augusta","GA",30904,"Checkers",47681.13333333333,66870.86666666667
"3450 Wrightsboro Rd Ste 2340","Augusta","GA",30909,"Sbarro",47681.13333333333,66870.86666666667
"3403 Wrightsboro Road","Augusta","GA",30909,"Krystal",47681.13333333333,66870.86666666667
"1555 Walton Way","Augusta","GA",30904,"Krystal",47681.13333333333,66870.86666666667
"24023 E Prospect Ave","Aurora","CO",80016,"Del Taco",66509.5,90935.5625
"1099 S Blackhawk St","Aurora","CO",80012,"Arby's",66509.5,90935.5625
"1023 N Lake St","Aurora","IL",60506,"McDonald's",62934.92857142857,107149.28571428571
"188 Fox Valley Ctr","Aurora","IL",60504,"McDonald's",62934.92857142857,107149.28571428571
"7725 Market Place Dr","Aurora","OH",44202,"Subway",70392.5,60425
"4625 West William Cannon Road","Austin","TX",78749,"Panera Bread",80293.5875,100559.7875
"500 Canyon Ridge Dr","Austin","TX",78753,"Panda Express",80293.5875,100559.7875
"2501 W Parmer Ln","Austin","TX",78727,"Panda Express",80293.5875,100559.7875
"339 US Highway 27 S","Avon Park","FL",33825,"McDonald's",46281.333333333336,40508
"1483 N Dysart Rd","Avondale","AZ",85323,"Del Taco",55891.25,54213
"900 N 99th Ave","Avondale","AZ",85323,"Subway",55891.25,54213
"1450 N Dysart Rd","Avondale","AZ",85323,"Whataburger",55891.25,54213
"1190 W Foothill Blvd","Azusa","CA",91702,"Carl's Jr",62324.4,99367.2
"900 E Alosta Ave","Azusa","CA",91702,"Chick-Fil-A",62324.4,99367.2
"700 E Alosta Ave","Azusa","CA",91702,"Arby's",62324.4,99367.2
"324 S Azusa Ave","Azusa","CA",91702,"In-N-Out Burger",62324.4,99367.2
"3315 Union Ave","Bakersfield","CA",93305,"Taco Bell",59350.86842105263,89388.44736842105
"2111 Taft Hwy","Bakersfield","CA",93313,"Jack in the Box",59350.86842105263,89388.44736842105
"2300 H St","Bakersfield","CA",93301,"Taco Bell",59350.86842105263,89388.44736842105
"9640 Hageman Rd","Bakersfield","CA",93312,"Taco Bell",59350.86842105263,89388.44736842105
"205 Trask St","Bakersfield","CA",93314,"Jack in the Box",59350.86842105263,89388.44736842105
"1255 Grand Ave","Baldwin","NY",11510,"McDonald's",98643,235466.66666666666
"12690 Ramona Blvd","Baldwin Park","CA",91706,"Del Taco",61803.666666666664,135612.5
"14130 Ramona Blvd","Baldwin Park","CA",91706,"Burger King",61803.666666666664,135612.5
"13850 Francisquito Ave","Baldwin Park","CA",91706,"In-N-Out Burger",61803.666666666664,135612.5
"6807 Rolling Mill Rd","Baltimore","MD",21224,"Burger King",63442.964539007095,63328.29787234042
"631 Hogan Rd","Bangor","ME",4401,"Burger King",43136.666666666664,30286.666666666668
"3181 Greenwich Rd","Barberton","OH",44203,"McDonald's",47251,87538.8
"119 Atlanta St","Barnesville","GA",30204,"Dairy Queen",48963.333333333336,35453.333333333336
"1540 E Main St","Barstow","CA",92311,"Burger King",50790.333333333336,43055.333333333336
"2871 Lenwood Rd","Barstow","CA",92311,"Del Taco",50790.333333333336,43055.333333333336
"2821 Lenwood Rd","Barstow","CA",92311,"In-N-Out Burger",50790.333333333336,43055.333333333336
"3505 E Frank Phillips Blvd","Bartlesville","OK",74006,"Taco Mayo",63671.6,91699.6
"1470 N Broadway Ave","Bartow","FL",33830,"McDonald's",31427,27682
"1020 E Madison Ave","Bastrop","LA",71220,"Burger King",47418.666666666664,33411
"2001 Hospital Dr","Batavia","OH",45103,"McDonald's",59723.2,51310.8
"6464 Siegen Ln","Baton Rouge","LA",70809,"Arby's",58993.171428571426,69642.31428571428
"3266 Plank Rd","Baton Rouge","LA",70805,"Domino's Pizza",58993.171428571426,69642.31428571428
"7212 Siegen Lane","Baton Rouge","LA",70809,"Taco Bell",58993.171428571426,69642.31428571428
"7004 Siegen Ln","Baton Rouge","LA",70809,"Burger King",58993.171428571426,69642.31428571428
"2192 S Sherwood Forest Blvd","Baton Rouge","LA",70816,"Burger King",58993.171428571426,69642.31428571428
"7541 Perkins Rd","Baton Rouge","LA",70808,"Taco Bell",58993.171428571426,69642.31428571428
"5775 Beckley Rd","Battle Creek","MI",49015,"Sarku Japan",57822.153846153844,65382.53846153846
"590 Columbia Ave W","Battle Creek","MI",49015,"Subway",57822.153846153844,65382.53846153846
"3752 Wesleyan Blvd","Battleboro","NC",27809,"McDonald's",90341,69967
"1701 Sunrise Hwy","Bay Shore","NY",11706,"Checkers",90761.75,75221.5
"1101 Quintilio Dr","Bear","DE",19701,"Chick-Fil-A",102027,95612
"1170 Pulaski Hwy","Bear","DE",19701,"Burger King",102027,95612
"109 Robert Smalls Pkwy","Beaufort","SC",29906,"Bojangles' Famous Chicken 'n Biscuits",64788.333333333336,97061.5
"6365 Phelan Blvd","Beaumont","TX",77706,"Taco Bell",39811.21428571428,80790.5
"102 Harper Park Dr","Beckley","WV",25801,"Bob Evans",45882,26672.5
"1912 Harper Rd","Beckley","WV",25801,"Pizza Hut",45882,26672.5
"1300 N Eisenhower Dr","Beckley","WV",25801,"Chick-fil-A",45882,26672.5
"23321 Broadway Ave","Bedford","OH",44146,"McDonald's",77500.25,119477.75
"2200 Airport Fwy","Bedford","TX",76022,"Einstein Bros Bagels",79670.66666666667,141465.66666666666
"42 N 17th Ave","Beech Grove","IN",46107,"Subway",51950.666666666664,127353.33333333333
"2305 N Saint Marys St","Beeville","TX",78102,"Golden Chick",49061,46535
"5301 Bellaire Blvd","Bellaire","TX",77401,"Burger King",97232,162023
"860 S Main St","Belle Glade","FL",33430,"Burger King",50462.5,42417.25
"865 S Main St","Belle Glade","FL",33430,"Taco Bell",50462.5,42417.25
"1750 Rostraver Rd","Belle Vernon","PA",15012,"Subway",45255,29148
"2005 S Main St","Bellefontaine","OH",43311,"Burger King",51386.25,112141.75
"1780 S Main St","Bellefontaine","OH",43311,"McDonald's",51386.25,112141.75
"7301 Westfield Plaza Dr","Belleville","IL",62223,"McDonald's",64304.42857142857,156349.2857142857
"816 Galvin Rd S","Bellevue","NE",68005,"Runza",66586.57142857143,123008.57142857143
"10134 Artesia Blvd","Bellflower","CA",90706,"Burger King",72411.44444444444,85877.88888888889
"10221 Artesia Blvd","Bellflower","CA",90706,"Wienerschnitzel",72411.44444444444,85877.88888888889
"310 N Samish Way","Bellingham","WA",98225,"Boomer's Drive-In",68421.18181818182,78474.90909090909
"2375 Merrick Road","Bellmore","NY",11710,"Panera Bread",145410,216687
"1050 El Camino Real","Belmont","CA",94002,"Panda Express",86987,63839.5
"534 Crawford Rd","Belton","SC",29627,"McDonald's",32658,19265
"1313 N State St","Belvidere","IL",61008,"McDonald's",59932.333333333336,50325.333333333336
"240 W Chrysler Dr","Belvidere","IL",61008,"McDonald's",59932.333333333336,50325.333333333336
"220 SW Century Dr","Bend","OR",97702,"McDonald's",64329.42857142857,87141.42857142857
"20120 Pinebrook Blvd","Bend","OR",97702,"McDonald's",64329.42857142857,87141.42857142857
"828 Southampton Rd","Benicia","CA",94510,"Burger King",89735.66666666667,148597
"102 S Walton Blvd","Bentonville","AR",72712,"Taco Bell",88334.33333333333,154319.66666666666
"100 Prince Royal Dr","Berea","KY",40403,"Burger King",48847.5,39655.5
"1208 W Front St","Berwick","PA",18603,"Burger King",53762.5,110317.25
"7181 Cermak Rd","Berwyn","IL",60402,"McDonald's",76189,164177.6
"6401 Cermak Rd","Berwyn","IL",60402,"McDonald's",76189,164177.6
"121 E Bethalto Dr","Bethalto","IL",62010,"Romas Pizza",74164.5,64077
"4960 Library Rd","Bethel Park","PA",15102,"Pizza Hut",87627.6,120850.8
"2535 18th St","Bettendorf","IA",52722,"Dairy Queen",92486,208722
"3003 Grand Ave","Billings","MT",59102,"McDonald's",55707.916666666664,89123.41666666667
"970 Cedar Lake Rd","Biloxi","MS",39532,"McDonald's",52263.125,74818.5
"692 Beach Blvd","Biloxi","MS",39530,"McDonald's",52263.125,74818.5
"9345 Parkway E","Birmingham","AL",35215,"Chick-fil-A",48808.166666666664,46903.27777777778
"1101 Forestdale Blvd","Birmingham","AL",35214,"Taco Bell",48808.166666666664,46903.27777777778
"562 N Main St","Bishop","CA",93514,"McDonald's",91625,84997
"12101 S Memorial Dr","Bixby","OK",74008,"McDonald's",96586,81741
"565 Jensen Grove Dr","Blackfoot","ID",83221,"Subway",62447,131174.33333333334
"1211 N Main St","Bladenboro","NC",28320,"Hardee's",44886.5,32643
"110 E Winslow Rd","Bloomington","IN",47401,"Pizza Hut",59621.083333333336,67424.75
"125 S Franklin Rd","Bloomington","IN",47404,"Pizza Hut",59621.083333333336,67424.75
"6 W Main St","Bloomsburg","PA",17815,"Subway",50407.333333333336,31415.333333333332
"1313 Highway 394","Blountville","TN",37617,"Arby's",65982.5,174503.5
"2260 Highway 394","Blountville","TN",37617,"McDonald's",65982.5,174503.5
"214 Carolina Pottery Dr","Blountville","TN",37617,"McDonald's",65982.5,174503.5
"15 Progress Cir","Blue Ridge","GA",30513,"Arby's",46424.5,37675.5
"Route 52 Airport Square","Bluefield","WV",24701,"Burger King",44778,32217
"628 N Main St","Bluffton","IN",46714,"Taco Bell",48832.333333333336,39583.333333333336
"2520 W Fairview Ave","Boise","ID",83702,"Capri Restaurant",63788.88888888889,90399.27777777778
"2450 S Vista Ave","Boise","ID",83705,"Pizza Hut",63788.88888888889,90399.27777777778
"100 N Bolingbrook Dr","Bolingbrook","IL",60440,"McDonald's",70249.2,100323.8
"715 W Market St","Bolivar","TN",38008,"Taco Bell",47564,35947
"2010 S Waukesha St","Bonifay","FL",32425,"McDonald's",36730.666666666664,27528.333333333332
"300 S Main St","Borger","TX",79007,"Dairy Queen",57815,51191.666666666664
"4112 Airline Dr","Bossier City","LA",71111,"Domino's Pizza",60339.5,168520.25
"340 Longwood Ave","Boston","MA",2115,"McDonald's",79133.11764705883,59771.882352941175
"255 Washington St","Boston","MA",2201,"B.GOOD",79133.11764705883,59771.882352941175
"50 Milk St","Boston","MA",2109,"Milk Street Cafe",79133.11764705883,59771.882352941175
"3265 28th St","Boulder","CO",80301,"Dairy Queen",93236.54545454546,114068.45454545454
"1237 Nevada Hwy","Boulder City","NV",89005,"McDonald's",68758,51254
"575 Main St NW","Bourbonnais","IL",60914,"McDonald's",67005.66666666667,128585.33333333333
"192 Lovvorn Ave","Bowdon","GA",30108,"Subway",53423,38615
"9858 S Military Trl","Boynton Beach","FL",33436,"McDonald's",72778.15384615384,101273
"1610 S Congress Ave","Boynton Beach","FL",33426,"McDonald's",72778.15384615384,101273
"822 Wheat Dr","Bozeman","MT",59715,"McDonald's",70605.6,147731.2
"2911 53rd Ave E","Bradenton","FL",34203,"McDonald's",54056.25,57166.55
"5299 33rd St E","Bradenton","FL",34203,"McDonald's",54056.25,57166.55
"519 Brandon Town Center Mall","Brandon","FL",33511,"Chick-Fil-A",77236,91728.22222222222
"115 Main St","Brawley","CA",92227,"Carl's Jr",70244.66666666667,50504.666666666664
"250 E Lambert Rd","Brea","CA",92821,"Wienerschnitzel",73237.33333333333,60939.333333333336
"2525 E Imperial Hwy","Brea","CA",92821,"Arby's",73237.33333333333,60939.333333333336
"681 N 12th St","Breese","IL",62230,"McDonald's",79136.5,70390
"835 Texas Ave","Bridge City","TX",77611,"Taco Bell",99902,100384
"6360 Dixie Hwy","Bridgeport","MI",48722,"Arby's",54632,54908
"9229 S Harlem Ave","Bridgeview","IL",60455,"Culver's",51224,30898
"1027 Washington Pike","Bridgeville","PA",15017,"Sonic Drive In",60410,50601
"902 S Main St","Brigham City","UT",84302,"McDonald's",77187,300000
"570 E Bromley Ln","Brighton","CO",80601,"Del Taco",72041.75,117138.5
"15190 Brighton Rd","Brighton","CO",80601,"Arby's",72041.75,117138.5
"2020 E Bridge St","Brighton","CO",80601,"Dairy Queen",72041.75,117138.5
"709 S Park Dr","Broken Bow","OK",74728,"Arby's",35780,20809
"4115 3rd Ave","Bronx","NY",10457,"Dunkin' Donuts",47248.18791946309,52956.26845637584
"101 E 170th St","Bronx","NY",10452,"McDonald's",47248.18791946309,52956.26845637584
"4280 Katonah Ave","Bronx","NY",10470,"Subway",47248.18791946309,52956.26845637584
"215 E 201st St","Bronx","NY",10458,"Dunkin' Donuts",47248.18791946309,52956.26845637584
"2241 Southern Blvd","Bronx","NY",10460,"Dunkin' Donuts",47248.18791946309,52956.26845637584
"1285 Castle Hill Ave","Bronx","NY",10462,"Dunkin' Donuts",47248.18791946309,52956.26845637584
"1317 Castle Hill Ave","Bronx","NY",10462,"McDonald's",47248.18791946309,52956.26845637584
"2010 Bartow Ave","Bronx","NY",10475,"McDonald's",47248.18791946309,52956.26845637584
"2505 Southern Blvd","Bronx","NY",10458,"McDonald's",47248.18791946309,52956.26845637584
"3732 E Tremont Ave","Bronx","NY",10465,"Dunkin' Donuts",47248.18791946309,52956.26845637584
"778 Brookway Blvd","Brookhaven","MS",39601,"Burger King",35964.5,26562.5
"1605 6th St","Brookings","SD",57006,"McDonald's",62258.666666666664,49725
"1818 6th St","Brookings","SD",57006,"Arby's",62258.666666666664,49725
"942 Flatbush Ave","Brooklyn","NY",11226,"KFC",67557.96819787986,67770.9964664311
"208 McGuinness Blvd","Brooklyn","NY",11222,"KFC",67557.96819787986,67770.9964664311
"1503 Sheepshead Bay Rd","Brooklyn","NY",11235,"Subway",67557.96819787986,67770.9964664311
"1611 Broadway","Brooklyn","NY",11207,"Checkers",67557.96819787986,67770.9964664311
"1380 Broadway","Brooklyn","NY",11221,"McDonald's",67557.96819787986,67770.9964664311
"1092 Flatbush Ave","Brooklyn","NY",11226,"Subway",67557.96819787986,67770.9964664311
"1531 Fulton St","Brooklyn","NY",11216,"McDonald's",67557.96819787986,67770.9964664311
"1309 Fulton St","Brooklyn","NY",11216,"Dunkin' Donuts",67557.96819787986,67770.9964664311
"139 Flatbush Ave","Brooklyn","NY",11217,"Mc Donalds",67557.96819787986,67770.9964664311
"6165 Strickland Ave","Brooklyn","NY",11234,"Subway",67557.96819787986,67770.9964664311
"2410 Coney Island Ave","Brooklyn","NY",11223,"McDonald's",67557.96819787986,67770.9964664311
"289 9th St","Brooklyn","NY",11215,"McDonald's",67557.96819787986,67770.9964664311
"8421 5th Ave","Brooklyn","NY",11209,"Subway",67557.96819787986,67770.9964664311
"2240 Flatbush Ave","Brooklyn","NY",11234,"McDonald's",67557.96819787986,67770.9964664311
"1467 Rockaway Pkwy","Brooklyn","NY",11236,"McDonald's",67557.96819787986,67770.9964664311
"56 Court St","Brooklyn","NY",11201,"Dunkin' Donuts",67557.96819787986,67770.9964664311
"7602 13th Ave","Brooklyn","NY",11228,"Dunkin' Donuts",67557.96819787986,67770.9964664311
"93 Church Ave","Brooklyn","NY",11218,"Subway",67557.96819787986,67770.9964664311
"845 S Broad St","Brooksville","FL",34601,"McDonald's",49644,37784.5
"12915 Cortez Blvd","Brooksville","FL",34613,"Arby's",49644,37784.5
"780 Arlington Rd","Brookville","OH",45309,"Waffle House",60486.5,52728
"5321 Center Rd","Brunswick","OH",44212,"Subway",78949,73287.25
"2208 Highway 21 E","Bryan","TX",77803,"Burger King",43242,70012.28571428571
"2903 N Reynolds Rd","Bryant","AR",72022,"Arby's",68876.33333333333,140892.83333333334
"5311 Highway 5 N Ste 240","Bryant","AR",72022,"CASA Mexicana",68876.33333333333,140892.83333333334
"3001 N Reynolds Rd","Bryant","AR",72022,"Burger King",68876.33333333333,140892.83333333334
"3 Clarksburg Rd","Buckhannon","WV",26201,"Burger King",46293,35432
"141 Us Highway 46","Budd Lake","NJ",7828,"Domino's Pizza",119379,300000
"2058 Elmwood Ave","Buffalo","NY",14207,"McDonald's",44445.604651162794,67380.67441860466
"262 Grider St","Buffalo","NY",14215,"McDonald's",44445.604651162794,67380.67441860466
"241 W Ferry St","Buffalo","NY",14213,"McDonald's",44445.604651162794,67380.67441860466
"1338 Main St","Buffalo","NY",14209,"McDonald's",44445.604651162794,67380.67441860466
"3120 Niagara Falls Blvd","Buffalo","NY",14228,"McDonald's",44445.604651162794,67380.67441860466
"1028 Mckinley Pkwy","Buffalo","NY",14220,"McDonald's",44445.604651162794,67380.67441860466
"3370 Buford Dr","Buford","GA",30519,"Steak N Shake",89717,78265
"4358 Buford Dr","Buford","GA",30518,"McDonald's",89717,78265
"4810 Golden Pkwy","Buford","GA",30518,"McDonald's",89717,78265
"1185 N Burleson Blvd","Burleson","TX",76028,"Charley's Grilled Subs",85204.83333333333,112442
"1105 N Burleson Blvd","Burleson","TX",76028,"Chick-Fil-A",85204.83333333333,112442
"801 Ne Alsbury Blvd","Burleson","TX",76028,"Arby's",85204.83333333333,112442
"632 Overland Ave","Burley","ID",83318,"Taco Bell",44136,174924.5
"1857 El Camino Real","Burlingame","CA",94010,"Subway",147438.5,223761.5
"1807 N Church St","Burlington","NC",27217,"Burger King",39861.5,64996.125
"1615 County Road 42 W","Burnsville","MN",55306,"Jimmy John's",75411,176169.5
"1901 Highway 13 W","Burnsville","MN",55337,"Taco Bell",75411,176169.5
"5375 E Court St N","Burton","MI",48509,"McDonald's",51319.666666666664,42308.333333333336
"213 Main St","Byesville","OH",43723,"McDonald's",52074,44251
"1100 W Main St","Cabot","AR",72023,"Burger King",78277,68846
"1403 W Locust St","Cabot","AR",72023,"Taco Bell",78277,68846
"1714 N Mitchell St","Cadillac","MI",49601,"Arby's",46171,44624.5
"401 Las Posas Rd","Camarillo","CA",93010,"Carl's Jr",92316,81028
"1280 Massachusetts Ave","Cambridge","MA",2138,"Qdoba Mexican Eats",80046.08333333333,74773.66666666667
"36 JFK St","Cambridge","MA",2138,"Ben and Jerry's",80046.08333333333,74773.66666666667
"1105 Massachusetts Ave","Cambridge","MA",2138,"Subway",80046.08333333333,74773.66666666667
